from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
126;124;1481515620;1481515621;3;565;12;44
390;388;1481515620;1481515621;3;241;4;6
392;365;1481515620;1481515621;3;541;32;29
151;152;1481515620;1481515680;3;143;10;41
238;236;1481515620;1481515680;3;1508;37;38
124;121;1481515621;1481515740;3;565;13;44
388;351;1481515621;1481515680;3;241;5;6
365;367;1481515621;1481515680;3;541;33;29
88;410;1481515621;1481515680;3;88;33;37
227;230;1481515680;1481515740;3;203;1;6
130;131;1481515680;1481515681;3;870;2;41
53;73;1481515680;1481515740;3;1266;15;41
236;354;1481515680;1481515740;3;1508;38;38
202;272;1481515680;1481515740;3;1249;11;5
319;321;1481515680;1481515740;3;1138;39;6
98;1131;1481515680;1481515860;3;816;11;9
477;478;1481515680;1481515800;3;1018;1;35
351;349;1481515680;1481515681;3;241;6;6
367;375;1481515680;1481515740;3;541;34;29
103;101;1481515680;1481515740;3;975;6;40
410;412;1481515680;1481515800;3;88;34;37
152;100;1481515680;1481515740;3;143;11;41
28;6;1481515680;1481516100;3;53;10;29
131;132;1481515681;1481515740;3;870;3;41
349;347;1481515681;1481515682;3;241;7;6
347;340;1481515682;1481515740;3;241;8;6
375;440;1481515740;1481515800;3;541;35;29
272;274;1481515740;1481515741;3;1249;12;5
321;341;1481515740;1481515800;3;1138;40;6
101;153;1481515740;1481515800;3;975;7;40
73;5;1481515740;1481516100;3;1266;16;41
340;338;1481515740;1481515741;3;241;9;6
132;133;1481515740;1481515800;3;870;4;41
354;356;1481515740;1481515800;3;1508;39;38
456;1132;1481515740;1481515920;3;356;6;30
100;102;1481515740;1481515741;3;143;12;41
121;139;1481515740;1481515741;3;565;14;44
230;231;1481515740;1481515741;3;203;2;6
274;276;1481515741;1481515800;3;1249;13;5
102;104;1481515741;1481515800;3;143;13;41
231;233;1481515741;1481515800;3;203;3;6
139;199;1481515741;1481515860;3;565;15;44
338;336;1481515741;1481515800;3;241;10;6
26;66;1481515800;1481515860;3;1160;40;6
133;134;1481515800;1481515860;3;870;5;41
478;479;1481515800;1481515801;3;1018;2;35
104;106;1481515800;1481515860;3;143;14;41
153;151;1481515800;1481515860;3;975;8;40
336;334;1481515800;1481515801;3;241;11;6
356;358;1481515800;1481515801;3;1115;14;29
237;395;1481515800;1481515860;3;2056;1;31
234;232;1481515800;1481515860;3;402;1;7
440;446;1481515800;1481515860;3;541;36;29
233;257;1481515800;1481515860;3;203;4;6
276;434;1481515800;1481515860;3;1249;14;5
343;353;1481515800;1481515801;3;1344;1;5
3;191;1481515800;1481515860;3;999;14;38
341;323;1481515800;1481515860;3;1138;41;6
334;332;1481515801;1481515860;3;241;12;6
353;379;1481515801;1481515860;3;1344;2;5
479;481;1481515801;1481515860;3;1018;3;35
358;342;1481515801;1481515860;3;1115;15;29
323;325;1481515860;1481515920;3;1138;42;6
232;229;1481515860;1481515861;3;402;2;7
191;193;1481515860;1481515920;3;999;15;38
446;1347;1481515860;1481515920;3;541;37;29
342;1130;1481515860;1481516040;3;1115;16;29
151;150;1481515860;1481515861;3;975;9;40
199;196;1481515860;1481515920;3;565;16;44
395;421;1481515860;1481515861;3;2056;2;31
66;54;1481515860;1481515920;3;1160;41;6
434;310;1481515860;1481515920;3;1249;15;5
257;255;1481515860;1481515920;3;203;5;6
106;154;1481515860;1481515861;3;143;15;41
379;360;1481515860;1481515920;3;1344;3;5
481;469;1481515860;1481515861;3;1018;4;35
332;330;1481515860;1481515861;3;241;13;6
1131;455;1481515860;1481516040;3;816;12;9
134;135;1481515860;1481515861;3;870;6;41
469;467;1481515861;1481515920;3;1018;5;35
330;328;1481515861;1481515920;3;241;14;6
229;228;1481515861;1481515920;3;402;3;7
421;423;1481515861;1481515920;3;2056;3;31
154;156;1481515861;1481515920;3;143;16;41
135;136;1481515861;1481515920;3;870;7;41
150;36;1481515861;1481515920;3;975;10;40
423;425;1481515920;1481515980;3;2056;4;31
228;226;1481515920;1481516040;3;402;4;7
467;1143;1481515920;1481515921;3;1018;6;35
156;158;1481515920;1481516100;3;143;17;41
1347;1351;1481515920;1481515980;3;541;38;29
255;253;1481515920;1481515921;3;203;6;6
360;295;1481515920;1481515921;3;1344;4;5
1132;99;1481515920;1481516100;3;356;7;30
54;71;1481515920;1481516040;3;1160;42;6
136;137;1481515920;1481515980;3;870;8;41
196;16;1481515920;1481515980;3;565;17;44
36;148;1481515920;1481515921;3;975;11;40
310;312;1481515920;1481515921;3;1249;16;5
193;15;1481515920;1481515980;3;999;16;38
328;326;1481515920;1481515921;3;241;15;6
325;327;1481515920;1481515980;3;1138;43;6
312;284;1481515921;1481515980;3;1249;17;5
148;33;1481515921;1481515980;3;975;12;40
295;293;1481515921;1481515980;3;1344;5;5
253;250;1481515921;1481515980;3;203;7;6
1143;456;1481515921;1481516040;3;1018;7;35
326;324;1481515921;1481515980;3;241;16;6
33;48;1481515980;1481515981;3;975;13;40
16;194;1481515980;1481516040;3;565;18;44
137;138;1481515980;1481516040;3;870;9;41
327;329;1481515980;1481516040;3;1138;44;6
284;308;1481515980;1481516040;3;1249;18;5
425;427;1481515980;1481516040;3;2056;5;31
293;291;1481515980;1481515981;3;1344;6;5
15;197;1481515980;1481516040;3;999;17;38
324;342;1481515980;1481516040;3;241;17;6
250;249;1481515980;1481515981;3;203;8;6
291;287;1481515981;1481516040;3;1344;7;5
48;30;1481515981;1481516040;3;975;14;40
249;247;1481515981;1481516040;3;203;9;6
427;430;1481516040;1481516041;3;2056;6;31
456;1132;1481516040;1481516160;3;1018;8;35
247;245;1481516040;1481516100;3;203;10;6
455;1242;1481516040;1481516160;3;816;13;9
197;435;1481516040;1481516100;3;999;18;38
1130;406;1481516040;1481516100;3;1115;17;29
287;297;1481516040;1481516041;3;1344;8;5
30;28;1481516040;1481516041;3;975;15;40
329;331;1481516040;1481516100;3;1138;45;6
194;192;1481516040;1481516041;3;565;19;44
226;224;1481516040;1481516041;3;402;5;7
308;306;1481516040;1481516100;3;1249;19;5
342;322;1481516040;1481516160;3;241;18;6
71;69;1481516040;1481516100;3;1160;43;6
138;142;1481516040;1481516100;3;870;10;41
28;5;1481516041;1481516700;3;975;16;40
192;25;1481516041;1481516400;3;565;20;44
297;299;1481516041;1481516100;3;1344;9;5
224;222;1481516041;1481516100;3;402;6;7
430;373;1481516041;1481516100;3;2056;7;31
245;62;1481516100;1481516101;3;203;11;6
299;301;1481516100;1481516101;3;1344;10;5
6;50;1481516100;1481516160;3;53;11;29
306;304;1481516100;1481516101;3;1249;20;5
69;67;1481516100;1481516101;3;1160;44;6
1143;456;1481516100;1481516220;3;764;1;18
5;50;1481516100;1481516160;3;1266;17;41
435;447;1481516100;1481516160;3;999;19;38
6;50;1481516100;1481516160;3;367;1;7
406;404;1481516100;1481516101;3;1115;18;29
99;53;1481516100;1481516160;3;356;8;30
373;371;1481516100;1481516160;3;2056;8;31
142;119;1481516100;1481516220;3;870;11;41
222;220;1481516100;1481516101;3;402;7;7
343;353;1481516100;1481516101;3;831;1;38
331;333;1481516100;1481516160;3;1138;46;6
158;157;1481516100;1481516160;3;1964;1;41
461;460;1481516100;1481516101;3;1915;2;39
399;65;1481516100;1481516160;3;1722;8;3
304;302;1481516101;1481516160;3;1249;21;5
353;235;1481516101;1481516160;3;831;2;38
460;850;1481516101;1481516160;3;1915;3;39
67;63;1481516101;1481516160;3;1160;45;6
220;218;1481516101;1481516160;3;402;8;7
404;418;1481516101;1481516160;3;1115;19;29
301;303;1481516101;1481516160;3;1344;11;5
62;64;1481516101;1481516160;3;203;12;6
302;300;1481516160;1481516220;3;1249;22;5
371;363;1481516160;1481516161;3;2056;9;31
322;320;1481516160;1481516220;3;241;19;6
235;237;1481516160;1481516220;3;831;3;38
50;7;1481516160;1481516161;3;53;12;29
303;305;1481516160;1481516161;3;1344;12;5
447;443;1481516160;1481516220;3;999;20;38
64;68;1481516160;1481516161;3;203;13;6
50;7;1481516160;1481516220;3;367;2;7
850;852;1481516160;1481516161;3;1915;4;39
157;155;1481516160;1481516161;3;1964;2;41
218;401;1481516160;1481516161;3;402;9;7
53;73;1481516160;1481516220;3;356;9;30
50;7;1481516160;1481516220;3;1266;18;41
1132;99;1481516160;1481516280;3;1018;9;35
63;61;1481516160;1481516220;3;1160;46;6
65;52;1481516160;1481516220;3;1722;9;3
418;121;1481516160;1481516280;3;1115;20;29
333;335;1481516160;1481516220;3;1138;47;6
155;107;1481516161;1481516220;3;1964;3;41
401;216;1481516161;1481516220;3;402;10;7
363;369;1481516161;1481516220;3;2056;10;31
305;307;1481516161;1481516220;3;1344;13;5
7;74;1481516161;1481516220;3;53;13;29
68;70;1481516161;1481516220;3;203;14;6
852;431;1481516161;1481516162;3;1915;5;39
431;328;1481516162;1481516163;3;1915;6;39
328;326;1481516163;1481516220;3;1915;7;39
300;298;1481516220;1481516280;3;1249;23;5
320;318;1481516220;1481516340;3;241;20;6
119;117;1481516220;1481516280;3;870;12;41
307;309;1481516220;1481516221;3;1344;14;5
70;72;1481516220;1481516221;3;203;15;6
7;74;1481516220;1481516221;3;1266;19;41
61;244;1481516220;1481516280;3;1160;47;6
52;98;1481516220;1481516280;3;1722;10;3
73;6;1481516220;1481516700;3;356;10;30
107;105;1481516220;1481516221;3;1964;4;41
237;395;1481516220;1481516280;3;831;4;38
443;441;1481516220;1481516280;3;999;21;38
335;337;1481516220;1481516280;3;1138;48;6
456;1132;1481516220;1481516280;3;764;2;18
369;375;1481516220;1481516280;3;2056;11;31
326;324;1481516220;1481516221;3;1915;8;39
74;345;1481516220;1481516280;3;53;14;29
216;186;1481516220;1481516280;3;402;11;7
7;74;1481516220;1481516221;3;367;3;7
184;183;1481516220;1481516280;3;1396;1;36
105;103;1481516221;1481516280;3;1964;5;41
72;53;1481516221;1481516340;3;203;16;6
324;342;1481516221;1481516280;3;1915;9;39
74;345;1481516221;1481516280;3;1266;20;41
74;76;1481516221;1481516280;3;367;4;7
309;285;1481516221;1481516280;3;1344;15;5
441;437;1481516280;1481516340;3;999;22;38
117;115;1481516280;1481516340;3;870;13;41
345;114;1481516280;1481516340;3;1266;21;41
285;313;1481516280;1481516340;3;1344;16;5
342;1130;1481516280;1481516460;3;1915;10;39
1132;99;1481516280;1481516460;3;764;3;18
99;53;1481516280;1481516400;3;1018;10;35
121;140;1481516280;1481516340;3;1115;21;29
76;78;1481516280;1481516340;3;367;5;7
337;339;1481516280;1481516340;3;1138;49;6
345;114;1481516280;1481516340;3;53;15;29
183;182;1481516280;1481516340;3;1396;2;36
186;214;1481516280;1481516400;3;402;12;7
395;421;1481516280;1481516281;3;831;5;38
98;1131;1481516280;1481516460;3;1722;11;3
103;101;1481516280;1481516340;3;1964;6;41
375;440;1481516280;1481516340;3;2056;12;31
298;296;1481516280;1481516281;3;1249;24;5
244;246;1481516280;1481516340;3;1160;48;6
296;286;1481516281;1481516340;3;1249;25;5
421;423;1481516281;1481516282;3;831;6;38
423;425;1481516282;1481516340;3;831;7;38
440;446;1481516340;1481516400;3;2056;13;31
437;445;1481516340;1481516580;3;999;23;38
313;311;1481516340;1481516400;3;1344;17;5
425;427;1481516340;1481516341;3;831;8;38
339;346;1481516340;1481516400;3;1138;50;6
286;290;1481516340;1481516341;3;1249;26;5
114;116;1481516340;1481516341;3;53;16;29
78;82;1481516340;1481516400;3;367;6;7
140;119;1481516340;1481516400;3;1115;22;29
53;73;1481516340;1481516400;3;203;17;6
182;181;1481516340;1481516400;3;1396;3;36
101;153;1481516340;1481516400;3;1964;7;41
115;344;1481516340;1481516460;3;870;14;41
246;248;1481516340;1481516341;3;1160;49;6
318;1268;1481516340;1481516341;3;241;21;6
114;116;1481516340;1481516341;3;1266;22;41
248;251;1481516341;1481516400;3;1160;50;6
116;118;1481516341;1481516400;3;53;17;29
1268;316;1481516341;1481516460;3;241;22;6
427;430;1481516341;1481516400;3;831;9;38
116;118;1481516341;1481516400;3;1266;23;41
290;292;1481516341;1481516342;3;1249;27;5
292;294;1481516342;1481516343;3;1249;28;5
294;359;1481516343;1481516400;3;1249;29;5
82;84;1481516400;1481516401;3;367;7;7
181;180;1481516400;1481516401;3;1396;4;36
73;6;1481516400;1481517000;3;203;18;6
430;373;1481516400;1481516460;3;831;10;38
119;117;1481516400;1481516460;3;1115;23;29
311;279;1481516400;1481516401;3;1344;18;5
446;438;1481516400;1481516460;3;2056;14;31
118;120;1481516400;1481516460;3;53;18;29
314;263;1481516400;1481516460;3;181;1;36
251;252;1481516400;1481516460;3;1160;51;6
412;411;1481516400;1481516401;3;1218;1;37
25;27;1481516400;1481516401;3;565;21;44
153;151;1481516400;1481516460;3;1964;8;41
409;55;1481516400;1481516580;3;2356;1;10
214;212;1481516400;1481516460;3;402;13;7
118;141;1481516400;1481516520;3;1266;24;41
346;348;1481516400;1481516460;3;1138;51;6
129;130;1481516400;1481516460;3;880;1;44
359;378;1481516400;1481516401;3;1249;30;5
361;390;1481516400;1481516460;3;1122;1;28
53;73;1481516400;1481516460;3;1018;11;35
378;354;1481516401;1481516460;3;1249;31;5
84;86;1481516401;1481516460;3;367;8;7
411;89;1481516401;1481516460;3;1218;2;37
27;29;1481516401;1481516460;3;565;22;44
180;163;1481516401;1481516520;3;1396;5;36
279;277;1481516401;1481516460;3;1344;19;5
252;254;1481516460;1481516520;3;1160;52;6
73;2;1481516460;1481517000;3;1018;12;35
316;282;1481516460;1481516520;3;241;23;6
390;388;1481516460;1481516461;3;1122;2;28
1131;455;1481516460;1481516580;3;1722;12;3
277;275;1481516460;1481516520;3;1344;20;5
212;87;1481516460;1481516520;3;402;14;7
86;211;1481516460;1481516520;3;367;9;7
117;115;1481516460;1481516461;3;1115;24;29
263;265;1481516460;1481516520;3;181;2;36
89;91;1481516460;1481516461;3;1218;3;37
151;150;1481516460;1481516580;3;1964;9;41
99;409;1481516460;1481517000;3;764;4;18
344;75;1481516460;1481516520;3;870;15;41
348;350;1481516460;1481516520;3;1138;52;6
130;131;1481516460;1481516520;3;880;2;44
29;31;1481516460;1481516461;3;565;23;44
1130;140;1481516460;1481516640;3;1915;11;39
120;122;1481516460;1481516461;3;53;19;29
373;371;1481516460;1481516520;3;831;11;38
1223;1055;1481516460;1481516580;3;159;1;42
354;356;1481516460;1481516580;3;1249;32;5
438;442;1481516460;1481516520;3;2056;15;31
91;402;1481516461;1481516520;3;1218;4;37
122;417;1481516461;1481516640;3;53;20;29
31;34;1481516461;1481516520;3;565;24;44
115;79;1481516461;1481516520;3;1115;25;29
388;351;1481516461;1481516520;3;1122;3;28
254;256;1481516520;1481516521;3;1160;53;6
265;289;1481516520;1481516521;3;181;3;36
350;385;1481516520;1481516521;3;1138;53;6
402;1320;1481516520;1481516521;3;1218;5;37
34;32;1481516520;1481516521;3;565;25;44
87;85;1481516520;1481516521;3;402;15;7
442;444;1481516520;1481516580;3;2056;16;31
282;281;1481516520;1481516640;3;241;24;6
275;273;1481516520;1481516521;3;1344;21;5
163;377;1481516520;1481516580;3;1396;6;36
79;77;1481516520;1481516521;3;1115;26;29
131;132;1481516520;1481516521;3;880;3;44
211;213;1481516520;1481516521;3;367;10;7
75;49;1481516520;1481516580;3;870;16;41
351;349;1481516520;1481516521;3;1122;4;28
371;363;1481516520;1481516521;3;831;12;38
141;129;1481516520;1481516820;3;1266;25;41
273;203;1481516521;1481516580;3;1344;22;5
349;347;1481516521;1481516580;3;1122;5;28
385;387;1481516521;1481516580;3;1138;54;6
132;133;1481516521;1481516580;3;880;4;44
77;344;1481516521;1481516580;3;1115;27;29
1320;94;1481516521;1481516580;3;1218;6;37
363;369;1481516521;1481516580;3;831;13;38
32;147;1481516521;1481516580;3;565;26;44
85;83;1481516521;1481516580;3;402;16;7
213;185;1481516521;1481516640;3;367;11;7
256;234;1481516521;1481517000;3;1160;54;6
289;210;1481516521;1481516580;3;181;4;36
387;389;1481516580;1481516640;3;1138;55;6
49;51;1481516580;1481516640;3;870;17;41
55;57;1481516580;1481516640;3;2356;2;10
150;36;1481516580;1481516640;3;1964;10;41
445;439;1481516580;1481516640;3;999;24;38
203;201;1481516580;1481516581;3;1344;23;5
147;35;1481516580;1481516581;3;565;27;44
83;79;1481516580;1481516640;3;402;17;7
1243;1143;1481516580;1481516581;3;963;1;15
444;448;1481516580;1481516700;3;2056;17;31
347;340;1481516580;1481516640;3;1122;6;28
369;375;1481516580;1481516581;3;831;14;38
1055;1053;1481516580;1481516640;3;159;2;42
344;75;1481516580;1481516640;3;1115;28;29
133;134;1481516580;1481516581;3;880;5;44
455;466;1481516580;1481516640;3;1722;13;3
94;240;1481516580;1481516640;3;1218;7;37
377;243;1481516580;1481516581;3;1396;7;36
210;208;1481516580;1481516640;3;181;5;36
35;149;1481516581;1481516640;3;565;28;44
1143;456;1481516581;1481516640;3;963;2;15
134;135;1481516581;1481516640;3;880;6;44
243;414;1481516581;1481516640;3;1396;8;36
375;440;1481516581;1481516700;3;831;15;38
201;140;1481516581;1481516700;3;1344;24;5
417;403;1481516640;1481516700;3;53;21;29
135;136;1481516640;1481516700;3;880;7;44
208;206;1481516640;1481516641;3;181;6;36
57;59;1481516640;1481516700;3;2356;3;10
466;468;1481516640;1481516700;3;1722;14;3
439;433;1481516640;1481516641;3;999;25;38
185;215;1481516640;1481516700;3;367;12;7
281;279;1481516640;1481516700;3;241;25;6
51;25;1481516640;1481517300;3;870;18;41
79;77;1481516640;1481516700;3;402;18;7
389;1333;1481516640;1481516641;3;1138;56;6
340;338;1481516640;1481516641;3;1122;7;28
456;1132;1481516640;1481516760;3;963;3;15
149;151;1481516640;1481516641;3;565;29;44
414;177;1481516640;1481516700;3;1396;9;36
240;414;1481516640;1481516641;3;1218;8;37
36;148;1481516640;1481516700;3;1964;11;41
75;49;1481516640;1481516700;3;1115;29;29
1053;1051;1481516640;1481516700;3;159;3;42
140;119;1481516640;1481516700;3;1915;12;39
338;336;1481516641;1481516700;3;1122;8;28
433;368;1481516641;1481516700;3;999;26;38
414;177;1481516641;1481516700;3;1218;9;37
1333;1332;1481516641;1481516700;3;1138;57;6
151;152;1481516641;1481516700;3;565;30;44
206;203;1481516641;1481516700;3;181;7;36
152;100;1481516700;1481516760;3;565;31;44
49;51;1481516700;1481516701;3;1115;30;29
177;175;1481516700;1481516760;3;1218;10;37
336;334;1481516700;1481516701;3;1122;9;28
136;137;1481516700;1481516701;3;880;8;44
1051;816;1481516700;1481516701;3;159;4;42
119;117;1481516700;1481516760;3;1915;13;39
448;436;1481516700;1481516760;3;2056;18;31
368;362;1481516700;1481516701;3;999;27;38
148;33;1481516700;1481516760;3;1964;12;41
177;175;1481516700;1481516760;3;1396;10;36
1332;1330;1481516700;1481516760;3;1138;58;6
440;446;1481516700;1481517000;3;831;16;38
279;277;1481516700;1481516701;3;241;26;6
5;23;1481516700;1481516760;3;975;17;40
77;344;1481516700;1481516760;3;402;19;7
6;50;1481516700;1481516760;3;356;11;30
215;400;1481516700;1481516701;3;367;13;7
140;119;1481516700;1481516760;3;1344;25;5
59;244;1481516700;1481516760;3;2356;4;10
403;405;1481516700;1481516760;3;53;22;29
203;201;1481516700;1481516760;3;181;8;36
816;814;1481516701;1481516820;3;159;5;42
400;217;1481516701;1481516760;3;367;14;7
137;138;1481516701;1481516760;3;880;9;44
277;275;1481516701;1481516760;3;241;27;6
51;25;1481516701;1481517600;3;1115;31;29
334;332;1481516701;1481516760;3;1122;10;28
362;370;1481516701;1481516760;3;999;28;38
370;372;1481516760;1481516820;3;999;29;38
436;195;1481516760;1481516880;3;2056;19;31
1132;409;1481516760;1481517300;3;963;4;15
175;453;1481516760;1481516820;3;1396;11;36
117;115;1481516760;1481516820;3;1915;14;39
201;140;1481516760;1481516880;3;181;9;36
23;21;1481516760;1481516761;3;975;18;40
275;273;1481516760;1481516880;3;241;28;6
344;75;1481516760;1481516820;3;402;20;7
217;219;1481516760;1481516820;3;367;15;7
138;128;1481516760;1481516761;3;880;10;44
332;330;1481516760;1481516761;3;1122;11;28
119;117;1481516760;1481516820;3;1344;26;5
50;7;1481516760;1481516820;3;356;12;30
100;102;1481516760;1481516761;3;565;32;44
244;246;1481516760;1481516820;3;2356;5;10
405;1187;1481516760;1481516820;3;53;23;29
175;453;1481516760;1481516820;3;1218;11;37
33;416;1481516760;1481516820;3;1964;13;41
128;126;1481516761;1481516820;3;880;11;44
21;19;1481516761;1481516820;3;975;19;40
330;328;1481516761;1481516820;3;1122;12;28
102;104;1481516761;1481516820;3;565;33;44
453;73;1481516820;1481516880;3;1218;12;37
328;326;1481516820;1481516821;3;1122;13;28
126;124;1481516820;1481516821;3;880;12;44
129;130;1481516820;1481516880;3;1266;26;41
1243;1143;1481516820;1481516821;3;394;1;9
416;53;1481516820;1481516880;3;1964;14;41
240;242;1481516820;1481516880;3;1514;1;38
75;49;1481516820;1481516880;3;402;21;7
219;221;1481516820;1481516821;3;367;16;7
7;74;1481516820;1481516880;3;356;13;30
246;258;1481516820;1481516880;3;2356;6;10
117;115;1481516820;1481516821;3;1344;27;5
814;463;1481516820;1481516940;3;159;6;42
104;106;1481516820;1481516880;3;565;34;44
115;79;1481516820;1481517000;3;1915;15;39
453;73;1481516820;1481516821;3;1396;12;36
1187;357;1481516820;1481517120;3;53;24;29
